iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__bootstrap,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3,6544,9.581362247467041,3.1753975219114765,0.1799673080444336,0.022796217154204136,False,gini,30,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6124773469960065,0.5838520497361085,0.623124843039149,0.5813684464556297,0.5907044291967243,0.5983054230847236,0.016555260920901576,26,0.9500702368121219,0.9483739969309013,0.9489786825482275,0.9461651384625893,0.946786198214653,0.9480748505936987,0.0014279770496397057
3,6544,7.005611562728882,1.2963999132578037,0.3148360252380371,0.21031392809492258,True,gini,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6158394536905184,0.5880179363534359,0.6244871696661006,0.5862261064878054,0.6077542435011151,0.604464981939795,0.015127774038814632,16,0.9279545132668469,0.9294056942933893,0.9328923874814766,0.9321560864759754,0.9229866822351593,0.9290790727505694,0.003535475090004554
3,6544,20.09905877113342,7.6399620779285184,1.0234146595001221,0.38897308766196054,False,gini,30,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6084395939288371,0.5843585058496944,0.62054354153915,0.5806502015242588,0.5886180831417229,0.5965219851967326,0.015371401897486666,28,0.9510409895988153,0.9493516791456007,0.9493773618486643,0.947498089282858,0.9481033768287087,0.9490742993409294,0.0012217844066773839
3,6544,23.233928537368776,4.658383321146241,1.0180842399597168,0.2428581883094396,True,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6148639366608741,0.5808794518439027,0.6152154126534414,0.5790526560487126,0.5855000870043797,0.5951023088422621,0.016414277682394642,29,0.9226052700434597,0.920786562396942,0.9255857136677308,0.9244325465618523,0.9121981904212452,0.921121656618246,0.004750398792972439
3,6544,26.2718786239624,9.419204131665229,1.1391345977783203,0.21298228154816048,False,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6206050151484065,0.5863201403685905,0.6267370387780585,0.5881206984556877,0.5937457709036092,0.6031057327308704,0.017079694137854894,19,0.9692287276369356,0.96708642468398,0.9657605985156755,0.9680089964394021,0.9644437634536935,0.9669057021459373,0.001674441448004792
3,6544,13.643837165832519,2.8710998168235453,0.33468475341796877,0.19094736981949267,True,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6147610675431335,0.5834301528228221,0.6138900034039952,0.5817306385239945,0.5805398982140552,0.5948703521016001,0.0159140179558996,30,0.922764285802578,0.9194744013796593,0.9235558869452719,0.9223756236239407,0.914655003930434,0.9205650403363768,0.0032612292024091385
3,6544,13.960860252380371,1.3295883852750217,1.0781144142150878,0.2104693087620995,True,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6103508806924405,0.580138134241043,0.620432934928727,0.5819493459010396,0.6051019081536803,0.599594640783386,0.015938464619115553,24,0.8531827714931894,0.8624742364081068,0.8616089563635206,0.8621536672633613,0.8551097731102036,0.8589058809276764,0.003943407407048765
3,6544,6.276819229125977,1.0514810935182795,0.4026641368865967,0.18105751448518845,False,gini,30,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6177894518570429,0.5879044186441982,0.6135855890107775,0.5779523725579725,0.6068180247715412,0.6008099713683065,0.015340397543734261,23,0.9036860740234655,0.9074789563595469,0.912174001964463,0.9114383953901225,0.9043858877582523,0.90783266309917,0.0034942266145310567
3,6544,12.517679977416993,2.8654112345038616,0.38054823875427246,0.21175465355332523,False,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6199299058531649,0.580673967090122,0.620024616135286,0.5893387033165962,0.5941090212043488,0.6008152427199036,0.016227912505284537,22,0.9686747155863816,0.9663052032293856,0.9666308438913305,0.9680346605358254,0.9652089131363357,0.9669708672758517,0.0012408031334420126
3,6544,11.270979499816894,1.315191881338153,0.951070499420166,0.1773625864103251,False,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6218179081543147,0.5913737751057282,0.6165649211040953,0.5794065533968885,0.6070881437247588,0.6032502602971571,0.015788225662203035,18,0.9044453715965888,0.9087478706182822,0.9122447717076239,0.9121908380684628,0.9022122466339679,0.9079682197249852,0.00405632698905214
3,6544,13.939960145950318,2.247814396177794,0.6397836685180665,0.1239833164314856,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6171695385112582,0.5842939221516814,0.6203415332495963,0.5808099966662796,0.6114032730419869,0.6028036527241605,0.016818088060426468,21,0.9285572134370091,0.9296564498843695,0.9316797591904076,0.9329773394510391,0.92296096461212,0.9291663453149891,0.0034629155177507086
3,6544,9.393496417999268,0.4274240706721281,0.3664735794067383,0.15687466503277386,False,gini,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6160082719082194,0.5814451312910829,0.6275724691896986,0.583751379329476,0.6060422402395584,0.602963898391607,0.017985504451851105,20,0.9695744460220368,0.9682116769766926,0.966520570522887,0.9702677230647803,0.96445163420983,0.9678052101592453,0.0021097938887767614
3,6544,5.189558792114258,0.6960497395845567,0.29678993225097655,0.10424554289207884,True,gini,30,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6076980547811857,0.5755744587460337,0.6224793597315431,0.5732526063777921,0.6066885899323088,0.5971386139137727,0.019392840823845795,27,0.8498865574134371,0.8606615048411939,0.8587936884727169,0.8653812663779589,0.8523304899289897,0.8574107014068593,0.0056290598441508695
3,6544,10.796551179885864,0.6351523176877643,0.3709606170654297,0.0914970072311194,False,gini,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.620437889332958,0.5832027058754186,0.6231628398437129,0.586591398912329,0.6085064667571813,0.60438026014432,0.016688862903620254,17,0.9678575855800166,0.967629827133452,0.9678358981832845,0.9698471044925329,0.9655691748859025,0.9677479180550378,0.0013555233993685974
4,13088,19.21422686576843,7.315978930280553,1.9165512084960938,0.5794065038472204,False,gini,30,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6170845404310047,0.6006970712426145,0.6237871234785314,0.6047501907400586,0.5995654068512127,0.6091768665486844,0.00959034366901324,14,0.85432535993382,0.8622230459980432,0.8666503595392053,0.857834961808409,0.8579870384231394,0.8598041531405233,0.004240716451495936
4,13088,36.600134420394895,2.999247111584426,1.3328122615814209,0.33863410915073977,False,gini,,sqrt,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6099897677896639,0.6053243551953539,0.6300991087131387,0.6004454826213121,0.6052128367094424,0.6102143102057822,0.010390495854274795,12,0.9646813225926577,0.9647796813569595,0.9625099078537552,0.9667536864516225,0.9604935196493264,0.9638436235808643,0.0021470167069288157
4,13088,43.98795800209045,4.88465678463495,1.6237467288970948,0.19370493608599124,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6188058983600643,0.6071752047692438,0.6281408288742899,0.6029574541452687,0.6145730351081525,0.6143304842514039,0.0088471195225097,10,0.9183350401567606,0.9217655542928793,0.9207468040734361,0.9230517605392278,0.9170126810647504,0.9201823680254109,0.0022144080875499145
4,13088,21.634140253067017,7.072710350949307,1.7774673461914063,0.6290694174571052,False,gini,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6227213725803655,0.6102396547389928,0.6264611460050119,0.6002971979070447,0.6227584334412034,0.6164955609345237,0.00978591350440869,8,0.964998932932486,0.9662957508735515,0.9639305193587472,0.9669903081481541,0.962362738744884,0.9649156500115644,0.0016555155786978555
4,13088,84.19722847938537,3.5549688522080833,4.172342109680176,0.8556671803814025,False,gini,,sqrt,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'sqrt', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6117032300504646,0.606806652767325,0.6252438815687633,0.5946924233765001,0.6072386422413112,0.6091369660008729,0.00983562143205263,15,0.9644255641593352,0.964751157707551,0.9632736348948433,0.9660159111462812,0.9614824001006896,0.9639897336017402,0.0015280464017401658
4,13088,45.69988460540772,7.94316856282562,3.758378028869629,0.558855857235631,False,gini,30,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': 30, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.613305026998141,0.6026275011048678,0.6236085499632348,0.6046002466277012,0.6039024677672222,0.6096087584922334,0.007950364290313275,13,0.8591533321833993,0.8632836209063834,0.867352432033218,0.8599077941778491,0.8584865869333405,0.8616367532468381,0.0033003449674358456
4,13088,78.18771820068359,4.306767896710628,2.2268121242523193,1.6549819514555852,False,gini,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.623373064365766,0.6077885242304328,0.6279625837649445,0.5988379476627523,0.6244384369431524,0.6164801113934096,0.01122037919598807,9,0.9652856302884625,0.9661345861057306,0.9645062340899374,0.96857429117855,0.9626747773814008,0.9654351038088163,0.0019415620566861753
4,13088,38.39980063438416,4.16922635213527,1.5735352516174317,0.6779920892990215,True,gini,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6183021982264217,0.6072066903307793,0.6254082635015886,0.5996073604090899,0.6149390811623362,0.6130927187260432,0.008929956251135344,11,0.9182683487833625,0.9211548679084258,0.9191312280553353,0.9225796741003057,0.916751707219716,0.919577165213429,0.002068781219964613
5,26176,80.78555254936218,4.72917724099638,3.5730711936950685,0.48465055327912854,True,gini,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6369465030330526,0.6213803763735419,0.6187630067081524,0.605442092594395,0.6264959902815592,0.6218055937981403,0.010280557079602622,5,0.9081585772633634,0.911179892894589,0.9108196868700218,0.9117558780921111,0.9052704234222874,0.9094368917084745,0.0024216283464425425
5,26176,113.88924713134766,37.7378997434087,3.752383899688721,1.2134163053215081,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6361707762327377,0.6245743787228017,0.6189488305624549,0.6051118233866578,0.6280758685484618,0.6225763354906227,0.010365460286318347,4,0.9088084341880569,0.9114656252016211,0.9107498818387051,0.9122762566581019,0.9068045177438949,0.910020943126076,0.001975877892878228
5,26176,158.7982605934143,38.88402165994535,3.225770092010498,1.6523317675822466,False,gini,,log2,1,10,1000,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6377654690349369,0.6224746062547292,0.6186250693424284,0.6060525372498382,0.623777818495343,0.6217391000754551,0.010171600511709483,6,0.961506923912829,0.9599531068158412,0.9598498060696691,0.9606655722162659,0.9582250537402395,0.9600400925509689,0.001084523895852153
5,26176,64.57310342788696,32.1002704609009,2.6336376667022705,1.0904235805946016,False,gini,,log2,1,10,500,,"{'classifier__bootstrap': False, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.636353383486004,0.6188616499350803,0.6181062186006405,0.6037837554390413,0.622593285199373,0.6199396585320278,0.010411425556776517,7,0.9610580826385394,0.9596961869512789,0.9602086168112651,0.96058207875875,0.9581390567063193,0.9599368043732305,0.0010037250021757464
6,52352,95.01677589416504,9.724381998110097,4.017663526535034,0.6687342042701951,True,gini,,log2,1,10,500,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 500, 'pca__n_components': None}",0.6386804130946184,0.6269767895116803,0.6240676797618878,0.6143301855063916,0.6235262700362806,0.6255162675821717,0.007830897528269192,3,0.9011469170232593,0.9005002364181998,0.9025008592634637,0.9019980188940988,0.8971939635871309,0.9006679990372305,0.0018684088669670975
6,52352,154.97690000534058,0.3089840096662881,3.0712814807891844,0.41706777124416206,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6393870335555354,0.6283418739602172,0.6253804046029147,0.6136019358627665,0.6253536954652753,0.6264129886893418,0.008226273094586688,2,0.9002574670242653,0.9013369031371776,0.9024176262836854,0.9022269781298052,0.8980629824223099,0.9008603913994488,0.0015942783947623968
7,104704,230.99572439193724,23.89155456500996,9.809181070327758,4.6085881061071445,True,gini,,log2,1,10,1000,,"{'classifier__bootstrap': True, 'classifier__criterion': 'gini', 'classifier__max_depth': None, 'classifier__max_features': 'log2', 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 1000, 'pca__n_components': None}",0.6452486047505027,0.6312734604306811,0.6334551841174472,0.6179268345859718,0.6315658824437995,0.6318939932656804,0.008675911526532491,1,0.8966897059133098,0.8964787342900498,0.8963766606878332,0.8959993185145394,0.8915360476261606,0.8954160934063786,0.0019528896922785418
